Frequency (MHz),CISPR11_CE_CLASS_B_Group_1_AVG,CISPR11_CE_CLASS_A_Group_1_AVG
1.243390112,64,79.17484289
1.247889659,64,79.16660178
1.252389207,64,79.15839033
1.256888755,64,79.15020833
1.261388303,64,79.14205557
1.26588785,64,79.13393184
1.270387398,64,79.12583693
1.274886946,64,79.11777064
1.279386494,64,79.10973277
1.283886042,64,79.10172312
1.288385589,64,79.09374149
1.292885137,64,79.08578769
1.297384685,64,79.07786153
1.301884233,64,79.0699628
1.306383781,64,79.06209133
1.310883328,64,79.05424692
1.315382876,64,79.04642939
1.319882424,64,79.03863855
1.324381972,64,79.03087424
1.328881519,64,79.02313625
1.333381067,64,79.01542442
1.337880615,64,79.00773857
1.342380163,64,79.00007853
1.346879711,64,78.99244412
1.351379258,64,78.98483517
1.355878806,64,78.97725152
1.360378354,64,78.96969299
1.364877902,64,78.96215942
1.36937745,64,78.95465064
1.373876997,64,78.9471665
1.378376545,64,78.93970682
1.382876093,64,78.93227146
1.387375641,64,78.92486025
1.391875188,64,78.91747304
1.396374736,64,78.91010968
1.400874284,64,78.90277
1.405373832,64,78.89545385
1.40987338,64,78.8881611
1.414372927,64,78.88089158
1.418872475,64,78.87364515
1.423372023,64,78.86642167
1.427871571,64,78.85922098
1.432371118,64,78.85204295
1.436870666,64,78.84488743
1.441370214,64,78.83775429
1.445869762,64,78.83064338
1.45036931,64,78.82355456
1.454868857,64,78.8164877
1.459368405,64,78.80944266
1.463867953,64,78.80241931
1.468367501,64,78.79541752
1.472867049,64,78.78843715
1.477366596,64,78.78147807
1.481866144,64,78.77454015
1.486365692,64,78.76762327
1.49086524,64,78.7607273
1.495364787,64,78.7538521
1.499864335,64,78.74699757
1.504363883,64,78.74016356
1.508863431,64,78.73334997
1.513362979,64,78.72655666
1.517862526,64,78.71978353
1.522362074,64,78.71303044
1.526861622,64,78.70629728
1.53136117,64,78.69958393
1.535860718,64,78.69289028
1.540360265,64,78.68621621
1.544859813,64,78.67956161
1.549359361,64,78.67292637
1.553858909,64,78.66631036
1.558358456,64,78.65971349
1.562858004,64,78.65313563
1.567357552,64,78.64657669
1.5718571,64,78.64003655
1.576356648,64,78.6335151
1.580856195,64,78.62701224
1.585355743,64,78.62052787
1.589855291,64,78.61406187
1.594354839,64,78.60761415
1.598854386,64,78.6011846
1.603353934,64,78.59477311
1.607853482,64,78.5883796
1.61235303,64,78.58200395
1.616852578,64,78.57564607
1.621352125,64,78.56930585
1.625851673,64,78.56298321
1.630351221,64,78.55667804
1.634850769,64,78.55039025
1.639350317,64,78.54411974
1.643849864,64,78.53786642
1.648349412,64,78.53163019
1.65284896,64,78.52541097
1.657348508,64,78.51920865
1.661848055,64,78.51302314
1.666347603,64,78.50685436
1.670847151,64,78.50070222
1.675346699,64,78.49456662
1.679846247,64,78.48844747
1.684345794,64,78.4823447
1.688845342,64,78.47625821
1.69334489,64,78.47018791
1.697844438,64,78.46413372
1.702343986,64,78.45809555
1.706843533,64,78.45207332
1.711343081,64,78.44606695
1.715842629,64,78.44007635
1.720342177,64,78.43410144
1.724841724,64,78.42814213
1.729341272,64,78.42219835
1.73384082,64,78.41627001
1.738340368,64,78.41035704
1.742839916,64,78.40445936
1.747339463,64,78.39857688
1.751839011,64,78.39270953
1.756338559,64,78.38685723
1.760838107,64,78.38101991
1.765337655,64,78.37519748
1.769837202,64,78.36938987
1.77433675,64,78.36359701
1.778836298,64,78.35781882
1.783335846,64,78.35205523
1.787835393,64,78.34630617
1.792334941,64,78.34057155
1.796834489,64,78.33485131
1.801334037,64,78.32914538
1.805833585,64,78.32345368
1.810333132,64,78.31777615
1.81483268,64,78.31211271
1.819332228,64,78.3064633
1.823831776,64,78.30082784
1.828331323,64,78.29520626
1.832830871,64,78.28959851
1.837330419,64,78.2840045
1.841829967,64,78.27842418
1.846329515,64,78.27285747
1.850829062,64,78.26730432
1.85532861,64,78.26176464
1.859828158,64,78.25623839
1.864327706,64,78.25072549
1.868827254,64,78.24522588
1.873326801,64,78.23973949
1.877826349,64,78.23426626
1.882325897,64,78.22880614
1.886825445,64,78.22335905
1.891324992,64,78.21792494
1.89582454,64,78.21250373
1.900324088,64,78.20709538
1.904823636,64,78.20169982
1.909323184,64,78.19631699
1.913822731,64,78.19094683
1.918322279,64,78.18558929
1.922821827,64,78.18024429
1.927321375,64,78.17491179
